Subject,words,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
5,fly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0
6,yellow,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7,net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,flower,4,8,5,7,4,7,7,8,5,8,5,8,6,7,7,3,8,7,8,6,8,8,7,9,9,8,9,8,8,8,7,8,8,4,8,8,8,6,7,8,5,9,6,8,3,4,4,9,3,8,10,8,9,1,7,8,8,7,9,5,2,9,2,5,6,7,2,3,2,7,8,8,7,7,4,5,6,7,8,6,3,8,7,8,9,3,6,9,8,5,6,4,7,3,8,8,2,8,7,8
9,bug,9,2,7,8,7,8,8,9,8,9,8,7,9,8,8,4,9,8,10,7,9,9,8,7,3,9,8,9,9,1,8,9,9,10,9,3,9,10,8,9,7,7,9,9,9,3,10,3,7,6,7,9,8,2,8,6,9,8,7,8,8,5,7,8,7,8,8,7,8,8,9,9,8,9,6,9,9,1,7,7,9,7,8,7,10,4,8,3,7,8,9,10,8,8,10,7,8,9,8,9
10,cocoon,8,5,4,4,5,4,5,5,6,4,7,5,7,5,5,8,6,4,7,5,5,6,9,6,7,6,7,5,5,3,6,6,7,8,3,7,5,8,6,7,8,6,7,5,8,8,9,7,8,5,6,4,7,3,4,5,5,5,5,7,9,7,6,4,5,3,6,8,5,2,5,5,5,5,5,8,7,5,4,5,7,5,4,6,7,8,7,7,6,6,7,9,4,6,7,5,6,5,2,6
11,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,color,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,bee,3,7,6,6,1,6,4,7,4,7,2,6,5,6,6,5,7,6,9,2,7,7,5,8,6,7,5,7,7,7,4,7,3,7,7,4,6,5,1,5,6,8,3,7,6,2,3,4,5,7,9,7,3,5,6,7,6,6,8,2,3,6,1,6,3,6,3,4,6,4,7,6,6,1,7,6,2,6,6,1,6,4,6,4,8,2,5,6,1,2,5,5,6,1,5,4,5,6,6,7
14,stomach,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,2,0,2,0,1,1,2,2,2,1,1,1,2,0,0,2,1,2,1,0,2,2,0,1,0,2,2,2,2,0,2,1,2,0,1,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,2,0,1,2,3,0,0,2,0,0,1,0,3
15,worm,1,1,0,1,0,3,1,1,1,1,1,1,1,1,4,1,1,3,1,0,2,2,1,1,1,3,4,2,1,0,1,1,2,1,2,5,1,1,2,2,1,1,1,1,1,1,1,2,1,1,0,1,2,0,1,1,1,1,2,4,7,2,0,3,0,1,1,2,1,1,1,2,2,2,1,1,3,0,1,0,1,1,1,1,1,1,1,1,2,0,1,2,1,2,1,3,1,7,1,2
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,pen,3,7,2,2,9,7,3,2,2,1,4,7,3,5,7,2,9,1,3,11,6,6,8,8,5,10,9,2,2,4,2,3,4,1,7,3,6,5,3,3,4,7,7,1,2,5,6,1,2,2,3,6,5,3,1,2,5,4,3,4,2,2,6,4,3,3,1,6,5,6,1,2,4,1,7,7,7,5,2,1,3,3,5,2,3,2,1,6,1,7,3,2,6,6,3,2,4,4,7,3
1,pencil,4,3,5,6,5,4,4,3,6,6,1,3,2,2,5,4,3,5,5,4,4,4,3,4,4,6,4,3,8,2,4,4,3,6,4,5,2,2,4,4,5,4,2,3,4,1,3,6,3,4,2,4,4,4,4,5,4,6,4,7,6,4,4,5,5,5,5,3,4,1,4,5,7,4,4,3,4,6,4,5,4,4,3,4,4,5,4,3,5,4,5,4,4,1,2,4,6,5,2,4
2,write,5,6,4,7,8,9,5,4,7,9,2,4,5,7,6,3,0,6,6,10,7,5,6,6,6,8,8,4,10,3,6,5,2,8,5,6,9,1,5,6,6,5,6,2,3,2,2,7,5,5,4,7,6,5,6,4,7,7,5,8,7,5,7,3,6,8,6,4,7,7,3,3,10,2,3,2,3,7,5,4,5,2,7,6,7,7,5,7,6,9,4,3,7,2,1,5,7,6,3,6
3,fountain,7,4,7,9,7,8,6,7,5,7,3,8,11,9,4,7,0,9,7,9,1,2,7,5,10,5,6,5,11,5,7,6,5,9,2,7,10,7,6,7,7,6,5,5,7,3,5,5,6,7,8,9,8,6,7,8,8,8,7,9,8,6,8,6,1,7,7,7,6,9,5,6,11,7,5,5,5,9,7,2,8,7,6,7,8,6,6,9,8,8,6,5,9,3,6,8,10,3,5,8
4,leak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,quill,2,5,3,8,10,2,7,1,8,3,6,2,1,8,8,1,0,2,1,8,5,3,9,7,9,9,7,6,5,6,3,1,6,2,3,4,8,8,2,5,1,2,3,4,6,6,4,3,4,8,1,8,7,7,8,6,2,5,2,6,4,3,2,2,4,6,2,5,8,5,2,4,12,5,2,1,2,4,3,3,7,1,2,8,6,4,2,8,9,6,7,6,8,5,4,3,5,8,6,7
6,felt,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0
7,Bic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,scribble,9,9,9,10,3,0,9,0,0,8,5,5,0,0,9,0,0,7,0,0,0,0,4,10,8,11,10,9,12,0,8,8,10,0,9,0,7,9,8,9,0,8,0,10,0,0,9,10,0,0,0,10,9,8,0,10,0,9,8,10,0,0,10,0,9,10,9,0,0,0,0,9,9,9,6,0,9,10,0,8,0,0,0,9,0,9,9,10,0,10,0,9,10,0,8,9,11,0,8,9
9,crayon,8,8,8,4,6,6,8,6,9,10,8,6,9,3,10,8,5,4,8,1,9,8,5,2,7,7,5,8,9,8,9,7,7,7,8,8,5,4,9,8,0,9,4,8,8,9,8,9,8,3,7,5,10,9,5,9,9,10,9,5,9,0,9,8,8,9,8,8,0,3,7,8,8,8,8,8,8,8,8,7,6,8,0,5,5,8,8,4,7,5,0,8,5,0,9,7,8,0,1,5
10,Cross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,tip,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,7,0,0,6,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,marker,0,0,0,5,1,10,0,0,0,4,0,0,8,4,0,0,6,0,0,7,3,0,0,0,2,0,3,0,3,0,0,0,8,4,10,0,0,0,0,2,0,0,0,9,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,0,0,0,0,0,0,9,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,9,1,0,0
13,ink,6,2,6,3,2,5,2,5,4,5,7,1,4,1,1,6,2,8,4,2,2,7,2,3,3,2,1,7,6,7,5,2,9,5,6,2,4,3,7,1,3,3,1,7,5,4,7,8,7,6,5,2,2,2,3,7,6,1,6,2,5,7,5,7,7,2,4,2,2,2,6,7,3,6,9,4,6,1,6,6,1,5,1,3,1,3,7,2,3,3,2,7,3,4,7,6,3,7,4,2
14,cap,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,8,0,0,5,0,0,0,0,0,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,3,0,0,0,1,1,2,0,1,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0
15,letter,1,1,1,1,11,1,1,8,1,2,0,0,6,6,2,5,1,3,2,0,8,1,1,1,0,1,11,1,1,1,1,0,1,3,1,1,3,6,1,0,2,1,8,6,1,7,1,0,1,1,6,1,1,1,2,3,3,3,1,3,3,1,1,1,2,1,3,1,1,4,8,1,6,3,1,6,1,2,1,10,9,6,4,1,2,1,0,1,2,2,1,1,2,7,5,1,2,9,9,1
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,lamp,0,0,5,9,0,0,5,8,9,10,0,6,0,0,0,6,6,0,0,8,0,0,0,7,0,10,0,8,6,0,7,7,8,0,0,0,9,0,0,0,0,8,0,0,0,9,0,8,0,0,6,9,0,0,0,7,7,0,0,8,11,7,8,8,0,7,10,8,0,0,6,0,6,6,7,0,0,0,7,8,4,0,0,10,8,0,8,6,0,0,0,0,0,0,7,0,8,5,9,0
1,light,7,6,6,8,6,6,7,7,8,8,4,4,6,3,5,7,5,4,4,6,5,8,5,6,4,7,6,7,5,6,6,6,7,7,7,6,7,4,5,9,8,5,6,6,5,8,6,7,8,6,4,8,6,5,4,6,6,5,4,7,9,5,6,7,4,5,9,7,7,8,8,2,4,5,6,6,5,5,6,9,7,6,4,9,5,8,6,5,6,8,4,6,6,6,5,6,7,9,8,5
2,shade,8,5,7,7,5,4,6,6,7,7,3,3,5,1,4,8,3,2,3,5,3,7,4,5,3,6,5,6,2,5,5,5,6,6,8,7,6,3,2,8,9,4,5,5,4,7,5,6,7,5,3,7,5,3,6,5,5,4,3,6,10,4,5,6,5,4,8,6,6,7,9,3,3,4,5,5,6,4,5,10,8,2,3,8,6,7,7,4,1,7,3,4,5,5,3,5,6,7,7,4
3,table,0,0,0,0,0,5,0,0,0,9,0,0,0,0,7,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0
4,bulb,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,9,0,0,8,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,9,0,0,11,0,0,0,0,0,0,0,9,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5,post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,black,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,cord,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,desk,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,bright,5,7,2,6,4,3,4,5,6,4,5,5,3,4,3,5,4,1,5,4,4,3,3,4,5,5,3,4,3,3,4,4,3,4,5,4,4,5,4,3,6,3,3,4,6,6,7,5,5,3,7,5,4,4,5,3,4,7,5,4,4,6,7,4,6,2,5,4,5,6,10,4,5,3,4,4,3,3,3,5,5,3,6,3,3,4,3,3,4,6,5,7,3,1,1,3,5,6,4,6
10,lighter,6,4,0,10,3,7,8,4,4,6,6,0,0,6,6,1,7,6,6,3,6,4,0,3,6,9,4,0,0,4,3,3,5,8,6,5,8,7,6,4,7,6,8,7,7,2,8,9,6,7,8,6,7,0,7,4,0,8,6,5,6,0,4,5,7,6,7,5,1,5,5,6,7,0,8,7,4,6,4,7,10,5,7,5,4,6,10,7,5,5,6,2,4,8,6,7,0,8,6,7
11,read,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,on,2,2,1,1,1,2,1,2,3,3,2,1,1,5,2,2,2,3,2,1,1,1,1,2,2,2,2,1,4,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,1,3,3,1,1,2,2,2,2,2,2,2,1,3,2,2,2,1,1,2,1,3,1,2,2,1,1,1,1,1,2,2,1,2,1,1,3,4,2,2,1,1,2,1,3,1,2,1,1,3,2,2,2,1,2,1
13,bed,3,0,4,3,0,0,2,0,5,5,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,0,0,6,3,7,0,0,0,4,4,4,4,0,5,3,0,0,0,0,2,0,0,3,3,2,0,0,0,0,3,3,0,3,4,0,0,0,3,0,0,0,0,4,2,0,5,4,7,2,5,0,0,4,0,3,0,4,0,0,4,3,5,3
14,burn,4,1,0,4,0,0,0,3,1,2,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,0,0,5,3,0,5,6,0,7,5,0,0,1,3,5,1,3,3,4,0,4,3,0,3,0,0,1,0,0,5,0,3,3,0,0,4,0,4,4,3,0,0,0,0,3,7,0,0,3,9,0,8,7,0,5,4,8,0,3,0,0,0,7,0,4,3,4,3,0
15,stand,1,3,3,2,2,1,3,1,2,1,1,2,2,2,1,3,1,5,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,2,2,2,1,1,1,1,1,1,1,3,2,1,1,1,3,2,1,2,1,2,1,3,2,2,5,2,2,1,1,2,1,2,2,1,1,1,1,2,3,1,2,2,2,1,5,2,2,4,1,1,2,1,2
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,foot,7,3,7,5,9,8,7,7,10,1,2,3,8,1,10,6,1,7,8,6,3,8,7,5,9,4,4,9,4,7,4,3,8,6,9,7,6,1,7,1,8,6,3,7,5,6,7,9,4,9,7,1,7,8,11,5,2,2,1,1,7,7,3,5,2,4,8,8,6,5,7,7,3,7,2,5,4,3,3,4,3,2,9,6,8,3,5,6,8,4,5,4,1,1,8,5,5,9,2,8
1,shoe,4,7,3,9,3,6,8,5,9,9,7,4,3,7,8,5,6,9,5,4,8,4,4,8,7,8,8,7,2,5,8,2,2,4,3,2,8,5,6,5,5,8,7,6,7,4,2,7,8,5,4,3,3,6,5,4,7,8,4,6,4,4,8,10,4,6,7,5,7,8,4,2,6,4,6,7,5,8,5,6,5,6,7,4,4,5,7,3,3,3,4,7,6,7,2,8,2,6,4,6
2,hand,6,8,5,8,2,4,9,6,8,8,6,5,2,9,6,7,4,8,3,3,2,2,3,7,6,7,7,6,1,4,7,1,3,7,4,1,7,6,5,4,3,7,8,4,6,3,1,5,7,4,3,7,2,5,6,3,6,9,5,5,2,3,5,9,3,7,5,4,8,2,3,1,7,3,5,6,6,7,8,7,4,5,6,1,5,6,6,1,5,5,2,9,4,5,4,2,1,5,3,7
3,toe,2,2,2,1,6,1,5,4,3,2,1,2,1,5,7,4,5,5,4,5,4,3,5,2,5,6,5,5,3,3,5,4,1,2,2,3,2,2,4,2,6,5,6,5,3,1,3,6,9,3,2,2,4,7,3,2,5,7,3,3,1,1,6,7,6,5,6,3,5,7,1,3,5,5,1,4,1,2,4,5,6,4,2,3,2,4,4,2,2,2,3,6,5,4,3,7,4,1,1,5
4,kick,0,0,0,0,0,0,11,3,11,4,0,0,0,0,11,9,0,3,0,8,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,8,0,0,0,0,10,0,0,10,9,0,0,0,10,0,8,8,0,9,4,0,9,11,0,9,0,0,10,11,0,0,10,0,0,9,8,0,9,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,11,8,0,9,9,0,0,0,0,0
5,sandals,0,0,10,0,0,0,10,0,7,0,0,0,0,4,9,0,8,0,0,10,9,5,0,9,8,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,10,5,0,0,11,0,9,0,0,0,0,0,0,3,7,0,0,0,11,12,0,0,9,0,9,10,0,0,10,0,0,8,3,0,10,0,0,9,0,0,7,0,0,8,0,10,6,10,0,10,1,9,0,0,0,9
6,soccer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yard,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,7,0,10,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0
8,step,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ankle,3,6,8,6,5,9,1,9,5,7,5,8,7,6,3,2,7,10,7,7,6,6,9,4,3,3,6,4,7,2,3,6,6,3,6,5,4,3,3,8,7,4,4,9,4,8,8,10,2,7,5,4,6,1,10,6,4,6,6,7,6,9,7,6,7,8,3,7,2,4,2,6,8,9,4,3,7,5,6,8,7,8,8,9,10,2,3,5,7,7,8,5,8,2,7,4,7,8,8,3
10,arm,5,4,4,2,8,7,4,8,4,3,3,7,6,8,2,3,9,6,2,2,1,7,6,3,4,1,1,2,6,6,2,7,7,5,7,4,3,7,1,6,1,3,2,3,2,9,9,4,3,6,1,5,5,4,8,1,1,4,8,4,3,6,1,4,8,3,1,2,1,6,5,5,4,6,7,1,8,6,7,3,8,3,1,7,6,1,1,7,6,8,10,2,7,6,6,1,3,7,7,4
11,boot,8,9,9,7,7,3,3,10,6,5,8,6,4,2,5,8,10,11,6,0,7,9,8,6,10,5,9,0,8,8,9,8,9,8,8,9,5,8,8,7,2,9,5,8,8,10,6,8,6,8,10,9,8,10,9,8,8,10,9,8,8,8,9,8,9,9,0,9,4,1,9,8,12,8,8,9,9,9,0,9,9,10,10,8,9,8,8,9,9,6,12,11,9,8,0,6,8,10,5,2
12,inch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,sock,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,3,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,12,0,0,0,0,0,3,0,0
14,knee,1,5,6,4,4,2,6,2,1,6,4,1,5,3,4,1,2,1,1,1,5,1,2,1,2,2,2,3,5,1,1,5,5,1,5,6,1,4,2,3,4,2,1,2,1,7,4,2,5,1,6,6,1,2,2,7,3,5,2,2,5,5,2,1,5,1,2,6,3,3,6,4,2,2,3,2,2,4,2,2,1,1,5,5,1,7,2,4,4,9,9,3,2,3,5,3,6,4,6,1
15,mouth,0,1,1,3,1,5,2,1,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,1,0,3,1,0,0,6,0,4,0,1,0,0,0,0,0,0,1,0,0,0,2,5,3,1,2,0,0,0,3,0,0,0,1,0,0,0,2,4,2,1,2,4,1,0,0,0,0,1,1,0,0,0,1,1,1,2,0,4,2,3,0,0,0,1,1,0,1,3,0,0,0,0,2,0,0
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,wish,8,10,9,4,4,4,5,9,3,9,4,10,4,9,9,3,6,2,6,7,8,6,5,9,9,7,10,7,6,7,8,8,9,7,7,5,7,7,7,2,6,5,5,7,9,10,7,3,9,10,6,11,2,8,4,10,12,10,8,5,7,6,5,8,4,2,4,12,10,10,5,8,7,11,6,7,7,5,3,7,11,10,8,7,8,7,7,3,10,10,10,10,9,8,2,9,8,3,3,2
1,want,6,8,3,6,6,8,4,4,7,7,8,4,8,8,4,5,8,6,8,5,4,9,8,5,8,5,6,8,8,6,9,5,3,4,5,10,8,3,8,5,9,10,4,5,6,8,9,9,3,5,7,4,9,6,6,2,8,5,7,6,8,4,7,7,6,6,5,6,7,9,10,10,8,5,7,5,4,3,7,10,8,4,7,9,1,11,6,2,6,6,8,6,7,9,7,7,9,6,9,4
2,dream,9,9,10,10,7,10,11,10,8,10,10,7,10,10,8,10,10,7,9,8,7,10,9,7,10,9,7,10,9,10,10,6,6,10,6,12,9,1,9,7,11,12,6,9,7,9,10,8,1,6,9,5,11,9,9,11,10,11,11,8,9,9,9,11,9,8,6,5,9,11,11,11,9,9,10,3,11,9,10,11,10,8,10,10,10,8,10,10,8,9,9,7,6,11,9,11,10,8,10,9
3,desire,11,11,11,9,10,11,3,11,5,11,11,8,11,11,5,7,11,10,10,9,9,7,10,10,11,10,9,11,11,11,11,4,11,11,10,7,10,0,10,8,10,4,8,10,8,11,11,10,10,8,10,7,10,10,10,9,11,6,9,9,10,10,10,10,7,10,9,8,8,12,9,9,10,10,11,9,1,10,11,12,12,6,11,11,6,9,11,11,9,11,11,8,11,12,11,10,11,0,11,10
